treat,id,population,heat_2,time_2,body_part,temp,mass_initial,urine,posture
Heliothermy,PT18,Portimao,Cooling,20,Eye,-0.4,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,20,Head,-0.6,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,20,Dorsum,-0.9,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,20,Leg,-1.3,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,20,Foot,-0.5,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,20,Tail,-0.7,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Snout,-0.4,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Eye,-0.8,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Head,-0.9,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Dorsum,-1.5,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Leg,-2.1,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Foot,-0.9,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,40,Tail,-1.1,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Snout,-0.5,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Eye,-1.2,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Head,-1.5,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Dorsum,-2.2,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Leg,-3,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Foot,-1.3,12.0763,1,0.5
Heliothermy,PT18,Portimao,Cooling,60,Tail,-1.6,12.0763,1,0.5
Heliothermy,PTA,Portimao,Cooling,0,Snout,,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,0,Eye,0,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,0,Head,0,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,0,Dorsum,0,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,0,Leg,0,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,0,Foot,0,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,0,Tail,0,7.6055,0,0.5
Heliothermy,PTA,Portimao,Cooling,20,Snout,,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,20,Eye,-0.7,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,20,Head,-0.4,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,20,Dorsum,-0.6,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,20,Leg,-0.8,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,20,Foot,-0.7,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,20,Tail,-0.6,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Snout,,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Eye,-1.3,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Head,-1.2,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Dorsum,-1.1,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Leg,-1.5,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Foot,-0.1,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,40,Tail,-0.6,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Snout,,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Eye,-2,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Head,-1.3,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Dorsum,,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Leg,,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Foot,,7.6055,0,1
Heliothermy,PTA,Portimao,Cooling,60,Tail,,7.6055,0,1
Heliothermy,PTB,Portimao,Cooling,0,Snout,0,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,0,Eye,0,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,0,Head,0,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,0,Dorsum,0,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,0,Leg,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,0,Foot,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,0,Tail,0,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Snout,-0.4,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Eye,-0.9,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Head,-0.6,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Dorsum,-0.4,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Leg,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Foot,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,20,Tail,-0.3,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Snout,-0.9,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Eye,-1.6,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Head,-1.4,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Dorsum,-1.1,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Leg,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Foot,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,40,Tail,-0.7,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Snout,-1.7,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Eye,-2,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Head,-1.8,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Dorsum,-1.5,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Leg,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Foot,,11.3208,1,0.5
Heliothermy,PTB,Portimao,Cooling,60,Tail,-1.2,11.3208,1,0.5
Heliothermy,TV10,Torres Vedras,Cooling,0,Snout,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,0,Eye,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,0,Head,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,0,Dorsum,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,0,Leg,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,0,Foot,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,0,Tail,0,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Snout,,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Eye,,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Head,-1,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Dorsum,-0.9,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Leg,0.1,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Foot,-0.3,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,20,Tail,-0.5,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,40,Snout,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,40,Eye,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,40,Head,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,40,Dorsum,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,40,Leg,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,40,Foot,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,40,Tail,,6.3937,0,1
Heliothermy,TV10,Torres Vedras,Cooling,60,Snout,-0.9,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,60,Eye,-1.4,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,60,Head,-1.9,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,60,Dorsum,-1.9,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,60,Leg,-0.9,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,60,Foot,-0.5,6.3937,0,0
Heliothermy,TV10,Torres Vedras,Cooling,60,Tail,-1.7,6.3937,0,0
Heliothermy,TV13,Torres Vedras,Cooling,0,Snout,0,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,0,Eye,0,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,0,Head,0,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,0,Dorsum,0,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,0,Leg,,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,0,Foot,0,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,0,Tail,0,6.3713,0,0.5
Heliothermy,TV13,Torres Vedras,Cooling,20,Snout,0.1,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,20,Eye,0,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,20,Head,-0.2,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,20,Dorsum,-0.5,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,20,Leg,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,20,Foot,-2.3,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,20,Tail,-0.7,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Snout,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Eye,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Head,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Dorsum,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Leg,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Foot,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,40,Tail,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Snout,-2.8,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Eye,-2.5,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Head,-1.8,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Dorsum,-1.9,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Leg,,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Foot,-2.7,6.3713,0,0
Heliothermy,TV13,Torres Vedras,Cooling,60,Tail,-2.7,6.3713,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Snout,0,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Eye,0,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Head,0,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Dorsum,0,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Leg,0,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Foot,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,0,Tail,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Snout,-0.3,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Eye,-0.6,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Head,-0.8,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Dorsum,-1,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Leg,-0.7,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Foot,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,20,Tail,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Snout,-0.3,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Eye,-1.2,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Head,-1.5,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Dorsum,-1.9,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Leg,-1.5,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Foot,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,40,Tail,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Snout,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Eye,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Head,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Dorsum,-2.6,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Leg,-1.8,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Foot,,7.918,0,0
Heliothermy,TV14,Torres Vedras,Cooling,60,Tail,,7.918,0,0
Heliothermy,TV16,Torres Vedras,Cooling,0,Snout,,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,0,Eye,0,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,0,Head,0,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,0,Dorsum,0,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,0,Leg,0,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,0,Foot,0,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,0,Tail,0,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Snout,,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Eye,-0.1,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Head,-0.6,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Dorsum,-0.6,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Leg,-0.5,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Foot,-0.2,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,20,Tail,-0.9,6.6971,0,0.5
Heliothermy,TV16,Torres Vedras,Cooling,40,Snout,,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,40,Eye,,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,40,Head,,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,40,Dorsum,-1.3,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,40,Leg,-1.5,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,40,Foot,-0.2,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,40,Tail,-1.9,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Snout,,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Eye,-1.1,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Head,-1.7,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Dorsum,-1.5,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Leg,-1.7,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Foot,-1.5,6.6971,0,1
Heliothermy,TV16,Torres Vedras,Cooling,60,Tail,-2.7,6.6971,0,1
Heliothermy,TV2,Torres Vedras,Cooling,0,Snout,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,0,Eye,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,0,Head,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,0,Dorsum,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,0,Leg,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,0,Foot,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,0,Tail,0,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Snout,-0.3,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Eye,-0.6,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Head,-0.5,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Dorsum,-0.8,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Leg,-0.9,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Foot,-0.7,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,20,Tail,-0.5,12.0274,0,0
Heliothermy,TV2,Torres Vedras,Cooling,40,Snout,-1.4,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,40,Eye,-1.6,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,40,Head,-1.7,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,40,Dorsum,-1.8,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,40,Leg,-1.9,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,40,Foot,-0.5,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,40,Tail,-1.3,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Snout,,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Eye,,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Head,,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Dorsum,,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Leg,,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Foot,,12.0274,0,1
Heliothermy,TV2,Torres Vedras,Cooling,60,Tail,,12.0274,0,1
Thigmothermy,AY18,Ayamonte,Cooling,0,Snout,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,0,Eye,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,0,Head,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,0,Dorsum,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,0,Leg,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,0,Foot,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,0,Tail,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Snout,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Eye,0.2,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Head,0,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Dorsum,-0.4,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Leg,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Foot,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,20,Tail,-0.6,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Snout,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Eye,-0.2,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Head,-0.6,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Dorsum,-0.9,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Leg,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Foot,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,40,Tail,-1.1,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Snout,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Eye,-0.5,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Head,-1.2,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Dorsum,-1.5,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Leg,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Foot,,7.667,0,0
Thigmothermy,AY18,Ayamonte,Cooling,60,Tail,-1.5,7.667,0,0
Thigmothermy,AY19,Ayamonte,Cooling,0,Snout,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,0,Eye,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,0,Head,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,0,Dorsum,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,0,Leg,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,0,Foot,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,0,Tail,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,20,Snout,-0.4,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,20,Eye,-0.3,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,20,Head,-0.6,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,20,Dorsum,0,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,20,Leg,0.1,10.8708,0,0.5
Thigmothermy,AY19,Ayamonte,Cooling,20,Foot,-0.3,10.8708,0,0.5
